"REF_DATE","GEO","DGUID","Age group","Sex","Severity of disability","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319007","8.7.1.1.2","100.0","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035319008","8.7.1.2.1","133750","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035319009","8.7.1.2.2","30.3","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035319010","8.7.1.3.1","99020","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319011","8.7.1.3.2","22.4","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035319012","8.7.1.4.1","106330","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035319013","8.7.1.4.2","24.1","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035319014","8.7.1.5.1","102320","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319015","8.7.1.5.2","23.2","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319016","8.7.2.1.1","191420","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319017","8.7.2.1.2","100.0","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035319018","8.7.2.2.1","72540","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035319019","8.7.2.2.2","37.9","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035319020","8.7.2.3.1","43420","E","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319021","8.7.2.3.2","22.7","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035319022","8.7.2.4.1","41380","E","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035319023","8.7.2.4.2","21.6","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035319024","8.7.2.5.1","34070","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319025","8.7.2.5.2","17.8","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319026","8.7.3.1.1","250000","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319027","8.7.3.1.2","100.0","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035319028","8.7.3.2.1","61210","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035319029","8.7.3.2.2","24.5","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035319030","8.7.3.3.1","55600","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319031","8.7.3.3.2","22.2","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035319032","8.7.3.4.1","64940","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035319033","8.7.3.4.2","26.0","","","","1"
"2017","Ontario","2016A000235","65 to 74 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035319034","8.7.3.5.1","68250","","","","0"
"2017","Ontario","2016A000235","65 to 74 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319035","8.7.3.5.2","27.3","","","","1"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319036","8.8.1.1.1","428950","","","","0"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319037","8.8.1.1.2","100.0","","","","1"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035319038","8.8.1.2.1","94380","","","","0"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035319039","8.8.1.2.2","22.0","","","","1"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035319040","8.8.1.3.1","83030","","","","0"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319041","8.8.1.3.2","19.4","","","","1"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035319042","8.8.1.4.1","111700","","","","0"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035319043","8.8.1.4.2","26.0","","","","1"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035319044","8.8.1.5.1","139840","","","","0"
"2017","Ontario","2016A000235","75 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319045","8.8.1.5.2","32.6","","","","1"
"2017","Ontario","2016A000235","75 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319046","8.8.2.1.1","182020","","","","0"
"2017","Ontario","2016A000235","75 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319047","8.8.2.1.2","100.0","","","","1"
"2017","Ontario","2016A000235","75 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035319048","8.8.2.2.1","44530","E","","","0"
"2017","Ontario","2016A000235","75 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035319049","8.8.2.2.2","24.5","","","","1"
"2017","Ontario","2016A000235","75 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035319050","8.8.2.3.1","40150","E","","","0"
"2017","Ontario","2016A000235","75 years and over","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319051","8.8.2.3.2","22.1","E","","","1"
"2017","Ontario","2016A000235","75 years and over","Male","Severe ","Number of persons","Number","223","units ","0","v1035319052","8.8.2.4.1","46630","","","","0"
"2017","Ontario","2016A000235","75 years and over","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035319053","8.8.2.4.2","25.6","","","","1"
"2017","Ontario","2016A000235","75 years and over","Male","Very severe ","Number of persons","Number","223","units ","0","v1035319054","8.8.2.5.1","50710","","","","0"
"2017","Ontario","2016A000235","75 years and over","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319055","8.8.2.5.2","27.9","","","","1"
"2017","Ontario","2016A000235","75 years and over","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319056","8.8.3.1.1","246930","","","","0"
"2017","Ontario","2016A000235","75 years and over","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319057","8.8.3.1.2","100.0","","","","1"
"2017","Ontario","2016A000235","75 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035319058","8.8.3.2.1","49850","","","","0"
"2017","Ontario","2016A000235","75 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035319059","8.8.3.2.2","20.2","","","","1"
"2017","Ontario","2016A000235","75 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035319060","8.8.3.3.1","42880","E","","","0"
"2017","Ontario","2016A000235","75 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319061","8.8.3.3.2","17.4","","","","1"
"2017","Ontario","2016A000235","75 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035319062","8.8.3.4.1","65070","","","","0"
"2017","Ontario","2016A000235","75 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035319063","8.8.3.4.2","26.4","","","","1"
"2017","Ontario","2016A000235","75 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035319064","8.8.3.5.1","89130","","","","0"
"2017","Ontario","2016A000235","75 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319065","8.8.3.5.2","36.1","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319066","9.1.1.1.1","1110760","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319067","9.1.1.1.2","100.0","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035319068","9.1.1.2.1","435630","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035319069","9.1.1.2.2","39.2","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035319070","9.1.1.3.1","234740","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035319071","9.1.1.3.2","21.1","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035319072","9.1.1.4.1","218150","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035319073","9.1.1.4.2","19.6","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035319074","9.1.1.5.1","222250","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035319075","9.1.1.5.2","20.0","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035319076","9.1.2.1.1","485980","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035319077","9.1.2.1.2","100.0","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035319078","9.1.2.2.1","192350","","","","0"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035319079","9.1.2.2.2","39.6","","","","1"
"2017","Prairie provinces","2016A00014","Total, 15 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035319080","9.1.2.3.1","107080","","","","0"
